Ensembl_gene_ID	HGNC_symbol
ENSRNOG00000070693	LOC108348554
ENSRNOG00000055771	LOC120097966
ENSRNOG00000065541	LOC120098021
ENSRNOG00000051877	LOC120098054
ENSRNOG00000056220	LOC120098022
ENSRNOG00000051427	LOC120097999
ENSRNOG00000063300	RGD1566359
ENSRNOG00000053933	LOC120098000
ENSRNOG00000066923	LOC120098033
ENSRNOG00000070973	LOC120098020
ENSRNOG00000062570	LOC120098011
ENSRNOG00000011423	Pitx1
ENSRNOG00000053333	LOC120098048
ENSRNOG00000061452	LOC120097969
ENSRNOG00000057915	LOC120098031
ENSRNOG00000059477	LOC120097988
ENSRNOG00000069785	LOC120098014
ENSRNOG00000064651	LOC120098016
ENSRNOG00000021886	B4galt7
ENSRNOG00000052112	LOC120098052
ENSRNOG00000054406	LOC120097975
ENSRNOG00000061305	LOC120098009
ENSRNOG00000058961	LOC120097995
ENSRNOG00000051803	RNaseP_nuc
ENSRNOG00000059985	LOC120097989
ENSRNOG00000017941	Optn
ENSRNOG00000016581	Serpinb1a
ENSRNOG00000054642	LOC120098018
ENSRNOG00000021911	Camlg
ENSRNOG00000068053	LOC120098039
ENSRNOG00000057268	LOC120098001
ENSRNOG00000016436	Prl4a1
ENSRNOG00000055073	LOC120097967
ENSRNOG00000067779	LOC120098024
ENSRNOG00000030775	Adarb2
ENSRNOG00000016510	Prl7d1
ENSRNOG00000058270	LOC120097965
ENSRNOG00000053627	LOC120097977
ENSRNOG00000070235	LOC120098034
ENSRNOG00000069360	LOC120097983
ENSRNOG00000021637	Ddx46
ENSRNOG00000017593	Mtr
ENSRNOG00000060266	Exoc2
ENSRNOG00000021584	AABR07028349.1
ENSRNOG00000048114	Echdc3
ENSRNOG00000042036	AABR07028185.1
ENSRNOG00000016295	Lyzl1
ENSRNOG00000016534	Fam171a1
ENSRNOG00000021882	Tmed9
ENSRNOG00000017165	Akr1e2
ENSRNOG00000015139	F12
ENSRNOG00000026493	Cdnf
ENSRNOG00000065772	LOC102547897
ENSRNOG00000016616	Prl7a3
ENSRNOG00000015262	Slc34a1
ENSRNOG00000015212	Hspa14
ENSRNOG00000029844	Akr1c2
ENSRNOG00000015585	Suv39h2
ENSRNOG00000015980	Dclre1c
ENSRNOG00000024843	Prl8a9
ENSRNOG00000011523	Macroh2a1
ENSRNOG00000016885	Klf6
ENSRNOG00000017967	Asb13
ENSRNOG00000027125	Mboat1
ENSRNOG00000033993	LOC498705
ENSRNOG00000065643	Sox4
ENSRNOG00000018011	Tasor2
ENSRNOG00000018122	Tspan17
ENSRNOG00000017210	Slc22a23
ENSRNOG00000067402	Akr1c12l1
ENSRNOG00000062679	Akr1c13
ENSRNOG00000039265	Psmg4
ENSRNOG00000018091	Gdi2
ENSRNOG00000049801	AABR07065291.1
ENSRNOG00000016307	Prl5a1
ENSRNOG00000013653	Pdlim7
ENSRNOG00000033010	Akr1c12
ENSRNOG00000018087	Vim
ENSRNOG00000047649	Prl7c1
ENSRNOG00000064205	St8sia6
ENSRNOG00000038319	Akr1c19
ENSRNOG00000033330	Skida1
ENSRNOG00000014170	Dbn1
ENSRNOG00000039075	Prl5a2
ENSRNOG00000039058	Prl2c1
ENSRNOG00000016538	Itga8
ENSRNOG00000018123	Ccny
ENSRNOG00000021447	Prr7
ENSRNOG00000017203	Prl3c1
ENSRNOG00000017103	Prl3a1
ENSRNOG00000014615	Grk6
ENSRNOG00000017089	Prl6a1
ENSRNOG00000017163	Pfkp
ENSRNOG00000045553	Proser2
ENSRNOG00000021735	Akr1c15
ENSRNOG00000064812	Armh2
ENSRNOG00000017374	Prl
ENSRNOG00000060817	Stam
ENSRNOG00000016463	Prl2a1
ENSRNOG00000012771	Ddx41
ENSRNOG00000016955	Mindy3
ENSRNOG00000016871	Prl8a5
ENSRNOG00000016403	Olah
ENSRNOG00000013564	Dok3
ENSRNOG00000043192	Hacd1
ENSRNOG00000016161	Lman2
ENSRNOG00000016803	Prl8a4
ENSRNOG00000063181	Rpp38
ENSRNOG00000016217	Gtpbp4
ENSRNOG00000017185	Prl3b1
ENSRNOG00000015616	Rgs14
ENSRNOG00000026248	Nmt2
ENSRNOG00000016933	Prl8a7
ENSRNOG00000067434	hist1h2ail2
ENSRNOG00000031902	AABR07027819.1
ENSRNOG00000017933	Ccdc3
ENSRNOG00000039807	Fam193b
ENSRNOG00000037982	Tmem236
ENSRNOG00000043237	Prl8a3
ENSRNOG00000060749	Gpx6
ENSRNOG00000052916	Malrd1
ENSRNOG00000057180	Gpx5
ENSRNOG00000011374	Catsper3
ENSRNOG00000000150	Dnajc1
ENSRNOG00000025480	AC135142.1
ENSRNOG00000003094	Cmahp
ENSRNOG00000017007	Prl2b1
ENSRNOG00000000142	Plxdc2
ENSRNOG00000060141	Epdr1
ENSRNOG00000016383	Commd3
ENSRNOG00000069625	Idi2
ENSRNOG00000026235	Hk3
ENSRNOG00000050687	LOC498759
ENSRNOG00000017048	Prl8a2
ENSRNOG00000069210	LOC120097764
ENSRNOG00000054964	Aoah
ENSRNOG00000062418	RGD1564347
ENSRNOG00000029047	Cubn
ENSRNOG00000054017	Hist2h4
ENSRNOG00000017605	Gmds
ENSRNOG00000055197	AABR07027872.1
ENSRNOG00000018281	Uqcrfs1
ENSRNOG00000059840	Unc5a
ENSRNOG00000053635	Zkscan8
ENSRNOG00000016792	Prl3d4
ENSRNOG00000051823	Zkscan4
ENSRNOG00000016763	Fgfr4
ENSRNOG00000053518	Zscan26
ENSRNOG00000017511	Dcdc2
ENSRNOG00000018396	Prpf18
ENSRNOG00000055000	Zkscan3
ENSRNOG00000017545	Mrs2
ENSRNOG00000016670	Pip4k2a
ENSRNOG00000017607	Faf2
ENSRNOG00000052959	Zscan12
ENSRNOG00000014900	Crem
ENSRNOG00000000021	Fbxl14-ps1
ENSRNOG00000066484	Or2ad1
ENSRNOG00000017328	Pter
ENSRNOG00000066799	Or2w1
ENSRNOG00000065839	Or2w1c
ENSRNOG00000017974	Gprin1
ENSRNOG00000017459	C1ql3
ENSRNOG00000029126	Prl7a4
ENSRNOG00000066002	Or2p2
ENSRNOG00000017917	Cdhr2
ENSRNOG00000052378	Or1f12-ps1
ENSRNOG00000069612	Prl7a1l-ps1
ENSRNOG00000061510	Pom121l2
ENSRNOG00000018039	Sncb
ENSRNOG00000061612	Zfp184
ENSRNOG00000016742	Prl7b1
ENSRNOG00000018500	AABR07028615.1
ENSRNOG00000016867	Zfp346
ENSRNOG00000017702	Gpld1
ENSRNOG00000052429	Stard3nl
ENSRNOG00000016891	Uimc1
ENSRNOG00000014538	Nxnl2
ENSRNOG00000023538	Aldh5a1
ENSRNOG00000066063	LOC689526
ENSRNOG00000057759	AABR07027854.1
ENSRNOG00000013806	Mplkip
ENSRNOG00000027309	Cntnap3
ENSRNOG00000016225	Fgd3
ENSRNOG00000056519	LOC100364523
ENSRNOG00000017133	LOC306766
ENSRNOG00000059705	Elmo1
ENSRNOG00000019354	Ptch1
ENSRNOG00000018804	Ripor2
ENSRNOG00000014524	S1pr3
ENSRNOG00000030638	AABR07028748.1
ENSRNOG00000017597	Fbp1
ENSRNOG00000016932	Simc1
ENSRNOG00000025639	Slc39a12
ENSRNOG00000013454	Rala
ENSRNOG00000016889	Fancc
ENSRNOG00000065553	LOC102550988
ENSRNOG00000060132	LOC102551575
ENSRNOG00000066247	Sugct
ENSRNOG00000067140	RGD1564999
ENSRNOG00000066332	Gpr141
ENSRNOG00000017637	Fbp2
ENSRNOG00000017505	Aopep
ENSRNOG00000017765	Net1
ENSRNOG00000017641	Rnf44
ENSRNOG00000016684	Wnk2
ENSRNOG00000017672	Akr1c14
ENSRNOG00000017506	Cltb
ENSRNOG00000032845	Prl3d2
ENSRNOG00000059510	LOC100910792
ENSRNOG00000068835	LOC102552000
ENSRNOG00000045948	Arl10
ENSRNOG00000016690	Idi1
ENSRNOG00000018378	Cacnb2
ENSRNOG00000018260	Hrh2
ENSRNOG00000070523	Mxd3
ENSRNOG00000070106	LOC102552000
ENSRNOG00000017180	Slc17a2
ENSRNOG00000016539	Mxd3
ENSRNOG00000042692	AABR07027750.1
ENSRNOG00000055917	Trim27
ENSRNOG00000016834	Wdr37
ENSRNOG00000063621	LOC102549249
ENSRNOG00000038877	Btn2a2
ENSRNOG00000050474	RGD1564657
ENSRNOG00000016680	Nsd1
ENSRNOG00000013620	Cdk13
ENSRNOG00000018227	Mfsd14b
ENSRNOG00000017514	Btn1a1
ENSRNOG00000018520	Nsun6
ENSRNOG00000060029	AABR07072539.5
ENSRNOG00000065730	Ctsm
ENSRNOG00000018028	Testin
ENSRNOG00000064112	Arl5b
ENSRNOG00000018706	Il15ra
ENSRNOG00000016628	Scgn
ENSRNOG00000016716	Armc3
ENSRNOG00000070916	Hist1h2bo
ENSRNOG00000069373	Hist1h2bc
ENSRNOG00000046476	Ctsj
ENSRNOG00000040024	AABR07028805.1
ENSRNOG00000065352	H2ac1
ENSRNOG00000014616	Iars1
ENSRNOG00000060355	H1f5
ENSRNOG00000069905	H2bc1
ENSRNOG00000000104	Thoc3
ENSRNOG00000017372	Higd2a
ENSRNOG00000066473	Hist1h4m
ENSRNOG00000022505	Slc17a4
ENSRNOG00000016629	Tut7
ENSRNOG00000017284	Nop16
ENSRNOG00000068034	Hist1h2bo
ENSRNOG00000022249	Mllt10
ENSRNOG00000023688	Drd1
ENSRNOG00000017531	Akr1c3
ENSRNOG00000018782	Gmnn
ENSRNOG00000069877	Ctsll3
ENSRNOG00000018279	Sfxn1
ENSRNOG00000054957	Sfrp4
ENSRNOG00000042206	LOC100912252
ENSRNOG00000028997	Uqcc1-ps1
ENSRNOG00000018355	Msx2
ENSRNOG00000011668	Nfil3
ENSRNOG00000056413	Spata31d3
ENSRNOG00000000105	Cplx2
ENSRNOG00000016576	Carmil1
ENSRNOG00000027014	Spata31d1
ENSRNOG00000039975	Tpbpa
ENSRNOG00000018911	Pfkfb3
ENSRNOG00000062731	Diras2
ENSRNOG00000053232	Ror2
ENSRNOG00000058285	Nme8
ENSRNOG00000046968	Nol8
ENSRNOG00000039971	Ctla2a
ENSRNOG00000021898	LOC681241
ENSRNOG00000046334	AABR07027753.1
ENSRNOG00000017585	Abt1
ENSRNOG00000018343	Isca1
ENSRNOG00000016779	Fam120a
ENSRNOG00000011684	Auh
ENSRNOG00000052387	AABR07027878.1
ENSRNOG00000018400	Golm1
ENSRNOG00000018141	RGD1307443
ENSRNOG00000031461	Prss47
ENSRNOG00000029235	Sfmbt2
ENSRNOG00000012160	Syk
ENSRNOG00000018246	Tdp2
ENSRNOG00000032745	Slc17a3
ENSRNOG00000018415	Acot13
ENSRNOG00000018456	C17h6orf62-ps1
ENSRNOG00000018417	Naa35
ENSRNOG00000008666	Etl4
ENSRNOG00000018549	Fbh1
ENSRNOG00000017444	Nrsn1
ENSRNOG00000010882	Sptlc1
ENSRNOG00000069712	RGD1564827
ENSRNOG00000028168	Ankrd16
ENSRNOG00000017318	Zfp322a
ENSRNOG00000013090	Gadd45g
ENSRNOG00000017759	Ucn3
ENSRNOG00000062525	Or2b2
ENSRNOG00000019257	Kif27
ENSRNOG00000054976	Or2b2c-ps1
ENSRNOG00000047647	Il2ra
ENSRNOG00000053439	Gabpb1l
ENSRNOG00000027311	Nutm2f
ENSRNOG00000059328	LOC102557552
ENSRNOG00000068311	LOC120097801
ENSRNOG00000014395	Gli3
ENSRNOG00000028750	Tubal3
ENSRNOG00000039990	MGC114246
ENSRNOG00000063490	LOC689303
ENSRNOG00000068265	LOC102555902
ENSRNOG00000031955	Calml3
ENSRNOG00000062898	Or2w2
ENSRNOG00000048693	Ctsq
ENSRNOG00000028329	Zfp438
ENSRNOG00000065263	Hist1h4m
ENSRNOG00000014366	Shc3
ENSRNOG00000062387	LOC108348224
ENSRNOG00000066835	LOC102549173
ENSRNOG00000040000	Cts8
ENSRNOG00000049920	Psma2
ENSRNOG00000046746	AC130391.1
ENSRNOG00000069288	Spata31d1b
ENSRNOG00000061064	LOC102548031
ENSRNOG00000016967	Hfe
ENSRNOG00000019175	Ercc6l2
ENSRNOG00000015989	Mrpl32
ENSRNOG00000016511	Pitrm1
ENSRNOG00000069318	LOC689437
ENSRNOG00000014320	Inhba
ENSRNOG00000069578	Hist1h2bq
ENSRNOG00000013438	Yae1
ENSRNOG00000053025	AC130391.3
ENSRNOG00000067853	LOC689458
ENSRNOG00000033540	Cts7
ENSRNOG00000053140	AABR07027866.1
ENSRNOG00000068535	LOC102549716
ENSRNOG00000048264	H4f3
ENSRNOG00000039574	LOC689569
ENSRNOG00000048372	Spata31c2
ENSRNOG00000018651	Agtpbp1
ENSRNOG00000061738	AABR07027141.1
ENSRNOG00000029667	Tbce
ENSRNOG00000067284	Spin1
ENSRNOG00000052567	AABR07029559.1
ENSRNOG00000016587	Ninj1
ENSRNOG00000019057	Prkcq
ENSRNOG00000030027	Fbxw17
ENSRNOG00000018198	Dapk1
ENSRNOG00000017888	Ctsr
ENSRNOG00000001066	Itih2
ENSRNOG00000049452	Nebl
ENSRNOG00000065532	Cts8l1
ENSRNOG00000026690	Kin
ENSRNOG00000013679	Sema4d
ENSRNOG00000062220	Cenpp
ENSRNOG00000016046	Hecw1
ENSRNOG00000017946	Ctsql2
ENSRNOG00000029792	Ogn
ENSRNOG00000039954	RGD1308751
ENSRNOG00000019223	Atp5f1c
ENSRNOG00000039560	Omd
ENSRNOG00000018839	Ntrk2
ENSRNOG00000016855	B3galnt2
ENSRNOG00000016560	Card19
ENSRNOG00000016873	Msrb2
ENSRNOG00000016902	Ptf1a
ENSRNOG00000021292	Rbbp4-ps2
ENSRNOG00000013773	Secisbp2
ENSRNOG00000016816	Phf2
ENSRNOG00000018251	Mrc1
ENSRNOG00000016578	Mtpap
ENSRNOG00000019108	Rmi1
ENSRNOG00000019113	Hnrnpk
ENSRNOG00000027938	Jcad
ENSRNOG00000015523	RGD1308147
ENSRNOG00000048849	Pdss1
ENSRNOG00000022405	Neurog1
ENSRNOG00000016031	Bicd2
ENSRNOG00000033625	LOC108348509
ENSRNOG00000057865	Prss16
ENSRNOG00000062272	LOC100361933
ENSRNOG00000013237	Pou6f2
ENSRNOG00000055942	Rpl6-ps6
ENSRNOG00000015410	Aspn
ENSRNOG00000026286	Nhlrc1
ENSRNOG00000051034	LOC100362620
ENSRNOG00000031325	Abi1
ENSRNOG00000016066	Bambi
ENSRNOG00000031716	Ecm2
ENSRNOG00000047910	Pole3-ps2
ENSRNOG00000031706	RGD1563601
ENSRNOG00000015631	Ippk
ENSRNOG00000016378	Map3k8
ENSRNOG00000062314	Foxq1
ENSRNOG00000070919	Foxc1
ENSRNOG00000016915	Barx1
ENSRNOG00000016222	Ppp1r3g
ENSRNOG00000064794	Ptpdc1
ENSRNOG00000062739	RGD1561310
ENSRNOG00000063362	Rpl37-ps1
ENSRNOG00000068516	Hist1h3b
ENSRNOG00000047459	H1f4
ENSRNOG00000012940	Vps41
ENSRNOG00000068923	Gng4
ENSRNOG00000064025	Hist1h4m
ENSRNOG00000017175	H1f1
ENSRNOG00000016525	Susd3
ENSRNOG00000068614	Hist1h3b
ENSRNOG00000024874	Prtfdc1
ENSRNOG00000065054	H3c13
ENSRNOG00000022146	Hist1h2af
ENSRNOG00000067441	H1f2
ENSRNOG00000070706	Hist1h4m
ENSRNOG00000016468	Tpmt
ENSRNOG00000061863	H1f6
ENSRNOG00000070513	Hist1h4m
ENSRNOG00000017060	Ryr2
ENSRNOG00000069245	LOC120097726
ENSRNOG00000017092	Zfp169
ENSRNOG00000070362	Hist1h2bg
ENSRNOG00000070462	Hist1h2ac
ENSRNOG00000066706	LOC102554989
ENSRNOG00000066420	H2ac12
ENSRNOG00000056708	Nkapl
ENSRNOG00000008659	Arhgap21
ENSRNOG00000060002	RGD1564243
ENSRNOG00000017863	Zeb1
ENSRNOG00000064521	LOC102548682
ENSRNOG00000043350	Cap2
ENSRNOG00000064011	LOC100910200
ENSRNOG00000070055	LOC100910554
ENSRNOG00000063552	Hist1h2ao
ENSRNOG00000063167	H3c1
ENSRNOG00000016123	Rnf144b
ENSRNOG00000016152	Dek
ENSRNOG00000016391	Arid4b
ENSRNOG00000017579	Mylip
ENSRNOG00000016519	Kdm1b
ENSRNOG00000001455	Kif13a
ENSRNOG00000017642	Acbd5
ENSRNOG00000016099	Id4
ENSRNOG00000046547	Rbm24
ENSRNOG00000017250	Gmpr
ENSRNOG00000068607	LOC102549174
ENSRNOG00000018092	Cd83
ENSRNOG00000054474	Mastl
ENSRNOG00000024832	Gpr158
ENSRNOG00000031595	Stmnd1
ENSRNOG00000018631	Enkur
ENSRNOG00000033076	Thnsl1
ENSRNOG00000016767	Ggps1
ENSRNOG00000016585	Bmi1
ENSRNOG00000048719	Dtnbp1
ENSRNOG00000022021	Spag6
ENSRNOG00000045918	Jarid2
ENSRNOG00000016992	Potec
ENSRNOG00000001456	Nup153
ENSRNOG00000026120	Fam8a1
ENSRNOG00000068619	LOC108353138
ENSRNOG00000002624	Edaradd
ENSRNOG00000018070	Rnf182
ENSRNOG00000028913	LOC120093110
ENSRNOG00000068936	LOC120097770
ENSRNOG00000068312	LOC120097771
ENSRNOG00000016998	Atxn1
ENSRNOG00000002609	Ero1b
ENSRNOG00000014264	Phactr1
ENSRNOG00000002480	Gpr137b
ENSRNOG00000018200	Gad2
ENSRNOG00000014019	Tbc1d7
ENSRNOG00000002461	Nid1
ENSRNOG00000017803	Apbb1ip
ENSRNOG00000014460	Hivep1
ENSRNOG00000018110	Svil
ENSRNOG00000049614	Itih5
ENSRNOG00000018478	Myo3a
ENSRNOG00000017866	Sirt5
ENSRNOG00000014007	Gfod1
ENSRNOG00000014361	Edn1
ENSRNOG00000055012	Yme1l1
ENSRNOG00000015288	Dip2c
ENSRNOG00000014702	Elovl2
ENSRNOG00000017988	Mcur1
ENSRNOG00000058094	AABR07028902.1
ENSRNOG00000023831	Sycp2l
ENSRNOG00000038331	Akr1c1
ENSRNOG00000050209	Fam240b
ENSRNOG00000066344	Eef1e1
ENSRNOG00000018202	Spata31a5
ENSRNOG00000016497	Bloc1s5
ENSRNOG00000067756	Or9s18
ENSRNOG00000030442	Rpl13a-ps4
ENSRNOG00000038361	AKR1C3l1
ENSRNOG00000040116	Spata31d1c
ENSRNOG00000067517	LOC102549249
ENSRNOG00000017987	Ucma
ENSRNOG00000027229	Slc35d2
ENSRNOG00000019336	Gata3
ENSRNOG00000015522	Tfap2a
ENSRNOG00000017644	Usp6nl
ENSRNOG00000019096	Hsd17b3
ENSRNOG00000014548	Nedd9
ENSRNOG00000018886	Prxl2c
ENSRNOG00000069985	Gm17364
ENSRNOG00000018999	Cdc14b
ENSRNOG00000063174	LOC686142
ENSRNOG00000015101	Mak
ENSRNOG00000019027	Habp4
ENSRNOG00000050332	RGD1560860
ENSRNOG00000023661	Celf2
ENSRNOG00000017991	Cdk20
ENSRNOG00000018554	AABR07026797.1
ENSRNOG00000018566	Ctsl
ENSRNOG00000015292	Cul2
ENSRNOG00000014481	Adtrp
ENSRNOG00000027234	Zfp367
ENSRNOG00000059415	LOC100362172
ENSRNOG00000017466	Kif5b
ENSRNOG00000018044	Phyh
ENSRNOG00000013469	Txndc5
ENSRNOG00000017981	Mcm10
ENSRNOG00000016283	Meig1
ENSRNOG00000017791	Arhgap12
ENSRNOG00000013717	Bmp6
ENSRNOG00000018125	Sephs1
ENSRNOG00000017951	Ranbp9
ENSRNOG00000014886	Fam107b
ENSRNOG00000017904	Nol7
ENSRNOG00000018905	Odad2
ENSRNOG00000016174	Slc35b3
ENSRNOG00000059019	AABR07027339.1
ENSRNOG00000018767	Rbm17
ENSRNOG00000026376	Fam95c
ENSRNOG00000063512	LOC120097781
ENSRNOG00000022712	Bend7
ENSRNOG00000024499	Ofcc1
ENSRNOG00000015701	Rreb1
ENSRNOG00000023593	Upf2
ENSRNOG00000018760	Mpp7
ENSRNOG00000050767	Nrn1
ENSRNOG00000017595	Rsu1
ENSRNOG00000015437	Tmem14c
ENSRNOG00000023799	Pak1ip1
ENSRNOG00000018972	Rab18
ENSRNOG00000039379	C17h6orf52
ENSRNOG00000026132	Trdmt1
ENSRNOG00000023778	Gcnt2
ENSRNOG00000057362	AABR07028262.1
ENSRNOG00000017882	Camk1d
ENSRNOG00000014049	Riok1
ENSRNOG00000023587	Dhtkd1
ENSRNOG00000024111	Cage1
ENSRNOG00000013928	Dsp
ENSRNOG00000023278	Sec61a2
ENSRNOG00000013756	Snrnp48
ENSRNOG00000031495	Tmem170b
ENSRNOG00000016672	Fam217a
ENSRNOG00000017741	Nudt5
ENSRNOG00000032215	Cdyl
ENSRNOG00000017083	Fam50b
ENSRNOG00000016705	Prpf4b
ENSRNOG00000034229	Serpinb1b
ENSRNOG00000015008	Gcm2
ENSRNOG00000000137	Ly86
ENSRNOG00000070083	Mylk4
ENSRNOG00000016226	Rpp40
ENSRNOG00000048576	RGD1562844
ENSRNOG00000017787	Ripk1
ENSRNOG00000070025	Serpinb6e
ENSRNOG00000033772	Serpinb9
ENSRNOG00000015957	F13a1
ENSRNOG00000017962	Serpinb6a
ENSRNOG00000066714	Eci2
ENSRNOG00000063669	Stfa2l2
ENSRNOG00000038761	Hacd2
ENSRNOG00000068561	LOC120095659
ENSRNOG00000068554	LOC689230
ENSRNOG00000023334	Parp14
ENSRNOG00000039183	Cip2a
ENSRNOG00000001792	Slc12a8
ENSRNOG00000001956	Dzip3
ENSRNOG00000002241	Hspbap1
ENSRNOG00000003088	Arhgap31
ENSRNOG00000028005	Ccdc54
ENSRNOG00000032187	Retnlb
ENSRNOG00000031653	Mix23
ENSRNOG00000001634	Adgrg7
ENSRNOG00000001633	Tfg
ENSRNOG00000002255	Fam162a
ENSRNOG00000001806	Fetub
ENSRNOG00000038370	Ahsg
ENSRNOG00000051711	Kpna1
ENSRNOG00000030387	Kng1
ENSRNOG00000021469	Ccdc14
ENSRNOG00000001809	LOC681544
ENSRNOG00000001821	Adipoq
ENSRNOG00000023463	Parp9
ENSRNOG00000001816	Rfc4
ENSRNOG00000001627	Abi3bp
ENSRNOG00000021992	Rtp1
ENSRNOG00000001789	Zfp148
ENSRNOG00000001815	Eif4a2
ENSRNOG00000002701	Hgd
ENSRNOG00000001785	Etv5
ENSRNOG00000001837	Sst
ENSRNOG00000038355	Crygs
ENSRNOG00000023400	Dtx3l
ENSRNOG00000026085	Rabl3
ENSRNOG00000031669	Lpp
ENSRNOG00000026008	Gtf2e1
ENSRNOG00000066242	Rtp4
ENSRNOG00000002238	Sema5b
ENSRNOG00000033929	Stfa2l1
ENSRNOG00000001827	Masp1
ENSRNOG00000064199	Stfa2
ENSRNOG00000002176	Nectin3
ENSRNOG00000001770	Ehhadh
ENSRNOG00000001797	Umps
ENSRNOG00000031801	Ephb3
ENSRNOG00000061038	Myh15
ENSRNOG00000002240	Slc49a4
ENSRNOG00000043069	Sec22a
ENSRNOG00000047894	Liph
ENSRNOG00000002229	Adcy5
ENSRNOG00000001955	Retnla
ENSRNOG00000063811	C11h3orf70
ENSRNOG00000001943	Retnlg
ENSRNOG00000029564	Trat1
ENSRNOG00000042598	LOC100909977
ENSRNOG00000022110	Gcsam
ENSRNOG00000002145	Tmprss7
ENSRNOG00000065935	Kng2
ENSRNOG00000022136	LOC685680
ENSRNOG00000002215	Mylk
ENSRNOG00000046283	Tmem41a
ENSRNOG00000025423	Map3k13
ENSRNOG00000001773	Senp2
ENSRNOG00000002171	Phldb2
ENSRNOG00000025055	Zdhhc19
ENSRNOG00000032327	Pdia5
ENSRNOG00000001708	Dvl3
ENSRNOG00000034233	Fyttd1
ENSRNOG00000038160	Eif2b5
ENSRNOG00000023030	Cd96
ENSRNOG00000029178	Abcc5
ENSRNOG00000059880	Rubcn
ENSRNOG00000025404	Dppa4
ENSRNOG00000023107	Yeats2
ENSRNOG00000066784	Gm5485
ENSRNOG00000054334	Abhd10
ENSRNOG00000055586	LOC100910650
ENSRNOG00000064186	Tagln3
ENSRNOG00000001776	Muc20
ENSRNOG00000001764	Vps8
ENSRNOG00000001765	Slc51a
ENSRNOG00000042289	Plcxd2
ENSRNOG00000001762	Pcyt1a
ENSRNOG00000054404	LOC685716
ENSRNOG00000048434	Or2aj4b
ENSRNOG00000001766	Tfrc
ENSRNOG00000002094	Atg3
ENSRNOG00000001796	Dgkg
ENSRNOG00000001758	Dynlt2b
ENSRNOG00000002069	Slc35a5
ENSRNOG00000049950	Or2aj4
ENSRNOG00000001712	Alg3
ENSRNOG00000022007	Slc9c1
ENSRNOG00000001803	Dnajb11
ENSRNOG00000001707	Vwa5b2
ENSRNOG00000053301	LOC685767
ENSRNOG00000026458	Tbccd1
ENSRNOG00000056574	Tigit
ENSRNOG00000002141	Cd200
ENSRNOG00000001709	Ap2m1
ENSRNOG00000001783	Tra2b
ENSRNOG00000002013	Sidt1
ENSRNOG00000001706	Kalrn
ENSRNOG00000001710	Abcf3
ENSRNOG00000002044	Gtpbp8
ENSRNOG00000001911	Map6d1
ENSRNOG00000001750	Chrd
ENSRNOG00000013721	Nepro
ENSRNOG00000060806	Drd3
ENSRNOG00000058590	Iglc1
ENSRNOG00000042367	Cyp2ab1
ENSRNOG00000039048	Cd200r1
ENSRNOG00000002052	Ccdc80
ENSRNOG00000059447	AC109901.2
ENSRNOG00000001748	Polr2h
ENSRNOG00000053406	Gramd1c
ENSRNOG00000001658	Kcnj6
ENSRNOG00000001742	Clcn2
ENSRNOG00000001632	Brwd1
ENSRNOG00000060348	Zdhhc23
ENSRNOG00000001747	Pak2
ENSRNOG00000001757	Tm4sf19
ENSRNOG00000030983	B3galt5
ENSRNOG00000057815	Ccdc191
ENSRNOG00000039850	Pigp
ENSRNOG00000046969	AABR07034438.1
ENSRNOG00000001647	Ets2
ENSRNOG00000002046	Cd200r1l
ENSRNOG00000064973	Senp5
ENSRNOG00000045770	Hira
ENSRNOG00000002041	Boc
ENSRNOG00000001746	Ncbp2
ENSRNOG00000049686	Mrpl40
ENSRNOG00000048861	LOC498122
ENSRNOG00000028077	Cfap44
ENSRNOG00000063031	Fam131a
ENSRNOG00000001786	Snx4
ENSRNOG00000001525	Igsf11
ENSRNOG00000001682	Ttc3
ENSRNOG00000001795	Itgb5
ENSRNOG00000001738	Eif4g1
ENSRNOG00000046836	AC133403.1
ENSRNOG00000039024	Spice1
ENSRNOG00000001736	Bdh1
ENSRNOG00000046850	Thpol1
ENSRNOG00000068165	Or2l13c
ENSRNOG00000003114	B4galt4
ENSRNOG00000062641	Or2l5
ENSRNOG00000001782	Osbpl11
ENSRNOG00000063137	Or2l13
ENSRNOG00000066479	Olfr164
ENSRNOG00000028238	Sh3bgr
ENSRNOG00000001781	Lmln
ENSRNOG00000042193	AABR07034729.1
ENSRNOG00000064222	Rpl35a
ENSRNOG00000039017	Naa50
ENSRNOG00000046258	B3gnt5
ENSRNOG00000028216	Igsf5
ENSRNOG00000026420	Iqcg
ENSRNOG00000022792	Lamp3
ENSRNOG00000001992	Atp6v1a
ENSRNOG00000033372	Klhl24
ENSRNOG00000049693	LOC100360601
ENSRNOG00000001953	Bace2
ENSRNOG00000001719	Psmd2
ENSRNOG00000057153	Pla1a
ENSRNOG00000058752	Popdc2
ENSRNOG00000001629	Get1
ENSRNOG00000002976	Cfap91
ENSRNOG00000001715	Ece2
ENSRNOG00000027260	Adprh
ENSRNOG00000027380	Upk1b
ENSRNOG00000001774	Lrch3
ENSRNOG00000060729	Qtrt2
ENSRNOG00000003014	Poglut1
ENSRNOG00000062944	Kcnj15
ENSRNOG00000029529	Eef1akmt4
ENSRNOG00000002999	Timmdc1
ENSRNOG00000029912	Septin5
ENSRNOG00000001527	Cd80
ENSRNOG00000038868	Iqcb1
ENSRNOG00000046981	Gp1bb
ENSRNOG00000001652	Erg
